id,title,first_name,last_name,other_name,email,phone,relationship,educational_level,occupation,address_id,alive_status,student_id,date_created
019c1793-6471-780e-8d32-560012362801,3,Daniel,Rubio,N/A,DanielRubio@example.com,"{""2057504790"",""(526)601-9455""}",Father,2,20,BS-8140-9515,Alive,019c1793-646f-7197-ba2a-ce4ef50136cb,2000-11-15
019c1793-6474-7104-bc1f-3035e6b208fd,7,Mary,Cole,Sheila,MarySheilaCole@example.com,"{""5362892762"",""2695644873""}",Mother,5,2,BS-4674-1928,Deceased,019c1793-6472-7940-a748-453aa242dbbc,2014-03-10
019c1793-6476-7ff8-a908-15b2afb2a24a,7,Leslie,Patton,Christopher,LeslieChristopherPatton@example.com,"{""216-312-8794"",""6068784727""}",Father,4,11,BS-4674-1928,Alive,019c1793-6472-7940-a748-453aa242dbbc,1997-06-03
019c1793-6478-748a-ad0e-30164ba6538f,15,Charlene,Peters,Lisa,CharleneLisaPeters@example.com,"{""430-773-2112"",""271-447-0599""}",Mother,2,13,BS-8284-9748,Alive,019c1793-6477-710d-8823-de33e1fdc6e3,2006-06-02
019c1793-647a-7df6-a852-307f8be0bd06,1,Xavier,Stewart,Michael,XavierMichaelStewart@example.com,"{""3413172114"",""393-929-4937""}",Father,2,10,BS-8284-9748,Alive,019c1793-6477-710d-8823-de33e1fdc6e3,2008-01-01
019c1793-647d-70a1-8423-5402f91ef885,8,Kelly,Cole,N/A,KellyCole@example.com,"{""903-681-6838"",""495-769-7756""}",Mother,1,16,BS-6095-1291,Deceased,019c1793-647b-7dba-9c6e-7acf1680bdd5,1999-12-20
019c1793-647e-7833-bee7-69770d403e1d,22,Christopher,Smith,Morgan,ChristopherMorganSmith@example.com,"{""2247126922"",""556-821-9872""}",Father,2,8,BS-6095-1291,Alive,019c1793-647b-7dba-9c6e-7acf1680bdd5,2025-02-25
019c1793-6480-7a14-8719-aac5f8c39d9e,18,Sarah,Evans,N/A,SarahEvans@example.com,"{""7887195026"",""6337942473""}",Mother,3,17,BS-1970-6835,Alive,019c1793-647f-76b3-97f4-e8ececb0f3af,2004-06-13
019c1793-6482-7c26-acbe-d4f7d1fb61f3,5,Nicholas,Gordon,N/A,NicholasGordon@example.com,"{""747-845-7656"",""6854404534""}",Father,2,10,BS-1970-6835,Alive,019c1793-647f-76b3-97f4-e8ececb0f3af,2007-03-14
019c1793-6485-718e-8e5b-35155597d509,16,Kayla,Grant,N/A,KaylaGrant@example.com,"{""852-370-2396"",""(281)725-8634""}",Mother,4,18,BS-1112-8259,Alive,019c1793-6483-741e-9169-4938d48d4208,2010-10-19
019c1793-6486-7fbc-97f8-951bf6fd7e5c,20,Christopher,King,Debra,ChristopherDebraKing@example.com,"{""772-259-7465"",""(363)380-1111""}",Father,4,16,BS-9866-8433,Alive,019c1793-6483-741e-9169-4938d48d4208,2012-02-16
019c1793-6489-7c1d-8115-5355e78c3eab,13,Catherine,Phillips,N/A,CatherinePhillips@example.com,"{""714-462-4827"",""786-886-6585""}",Mother,2,8,BS-8190-7415,Alive,019c1793-6488-722f-992b-8c806c2f3f84,1998-05-07
019c1793-648a-784f-b09c-6b65d46584d8,17,Jim,Moses,Christopher,JimChristopherMoses@example.com,"{""(664)867-7724"",""4389168753""}",Father,5,19,BS-8190-7415,Alive,019c1793-6488-722f-992b-8c806c2f3f84,2011-11-16
019c1793-648d-724e-82df-cd584cb91207,1,Haley,Bates,N/A,HaleyBates@example.com,"{""2783317177"",""(274)863-6026""}",Mother,4,16,BS-5121-7200,Alive,019c1793-648b-7f64-9d2c-10fc82bb1257,1999-06-17
019c1793-648e-727d-a04b-8c58a8fdfb21,20,William,Jones,Raymond,WilliamRaymondJones@example.com,"{""8533754757"",""3386030501""}",Father,3,6,BS-6766-5673,Alive,019c1793-648b-7f64-9d2c-10fc82bb1257,2000-07-14
019c1793-6491-7a79-b7b8-44382261abdd,19,Theresa,Davis,Kristen,TheresaKristenDavis@example.com,"{""723-882-2628"",""512-369-5573""}",Mother,5,5,BS-6902-5022,Alive,019c1793-648f-7582-a05f-be42d950fa2f,2023-06-15
019c1793-6492-7b36-85cc-b1660509fd49,8,Andrew,Brown,Emily,AndrewEmilyBrown@example.com,"{""982-224-0140"",""3956036049""}",Father,3,7,BS-6700-8513,Alive,019c1793-648f-7582-a05f-be42d950fa2f,2001-07-19
019c1793-6495-7716-8632-c733c9e34f5d,1,Kathleen,Johnson,N/A,KathleenJohnson@example.com,"{""9918241623"",""5738627773""}",Mother,1,3,BS-5455-1118,Alive,019c1793-6493-74d0-bf2c-197daf478e9b,1999-02-02
019c1793-6496-7eb8-8359-179e4cfa2cc0,20,Steven,Cabrera,N/A,StevenCabrera@example.com,"{""(425)227-3369"",""946-689-5148""}",Father,3,11,BS-5455-1118,Alive,019c1793-6493-74d0-bf2c-197daf478e9b,2014-05-12
019c1793-6498-70cc-b507-b881a14c163b,11,Katelyn,Russell,Michael,KatelynMichaelRussell@example.com,"{""(647)483-0464"",""549-940-4880""}",Mother,2,14,BS-4134-6042,Alive,019c1793-6497-7773-bba6-a9c8044849ee,2013-04-07
019c1793-649a-7c4f-875d-f3e2490ce143,19,Kevin,Ford,Michael,KevinMichaelFord@example.com,"{""(769)979-2579"",""2184949684""}",Father,1,2,BS-1086-5756,Alive,019c1793-6497-7773-bba6-a9c8044849ee,2015-03-01
019c1793-649d-7655-bb37-c375b5498110,10,Jocelyn,Obrien,N/A,JocelynObrien@example.com,"{""7545813912"",""(907)896-6811""}",Mother,1,12,BS-6776-8873,Alive,019c1793-649b-7d5a-9e92-6d87e2c70268,2007-05-17
019c1793-649e-7579-b435-ebd6388bd60a,6,Brett,Zhang,N/A,BrettZhang@example.com,"{""811-920-6436"",""2845961066""}",Father,4,17,BS-6776-8873,Alive,019c1793-649b-7d5a-9e92-6d87e2c70268,2000-01-11
019c1793-64a0-744b-ad94-2e9ff0527392,8,Susan,Johnson,Joseph,SusanJosephJohnson@example.com,"{""979-712-2166"",""(629)674-9418""}",Mother,4,6,BS-6588-9846,Alive,019c1793-649f-781d-8f20-21e1795e4116,2003-04-30
019c1793-64a1-72e4-af63-221c0de75a27,3,James,Jensen,N/A,JamesJensen@example.com,"{""(846)841-0574"",""610-619-4275""}",Father,1,10,BS-6588-9846,Alive,019c1793-649f-781d-8f20-21e1795e4116,2025-11-10
019c1793-64a4-79c6-ba74-a400892f3003,18,Audrey,Turner,Mandy,AudreyMandyTurner@example.com,"{""(863)971-7540"",""6186350797""}",Mother,4,12,BS-5557-4030,Alive,019c1793-64a3-7cd7-bf0f-d89c2316aa0c,1996-12-16
019c1793-64a6-7716-a391-7c08f9a6f00d,5,Jonathan,Ross,Patricia,JonathanPatriciaRoss@example.com,"{""661-231-7188"",""(369)748-0722""}",Father,3,19,BS-5557-4030,Alive,019c1793-64a3-7cd7-bf0f-d89c2316aa0c,2025-01-19
019c1793-64a8-7970-a9da-853fb49c4118,11,Angela,Rogers,N/A,AngelaRogers@example.com,"{""6599631250"",""404-727-2548""}",Mother,1,16,BS-8781-6362,Alive,019c1793-64a7-717b-b529-d6f55f3d09cc,2003-01-27
019c1793-64aa-773b-bc31-bbce94c727ad,22,Tommy,Fisher,Brittney,TommyBrittneyFisher@example.com,"{""841-340-2625"",""985-827-3992""}",Father,4,10,BS-8781-6362,Alive,019c1793-64a7-717b-b529-d6f55f3d09cc,2010-01-25
019c1793-64ad-79a6-9d6b-9f63272afb72,19,Kathy,Martin,Kathryn,KathyKathrynMartin@example.com,"{""(216)393-1705"",""265-504-3675""}",Mother,1,19,BS-5995-1449,Alive,019c1793-64ab-7ea7-a0bb-bb3b932c9e2d,2009-10-11
019c1793-64ae-77ee-92c0-cfb7e7b73a85,21,Samuel,Gill,N/A,SamuelGill@example.com,"{""7527120503"",""(492)336-8358""}",Father,2,16,BS-5995-1449,Alive,019c1793-64ab-7ea7-a0bb-bb3b932c9e2d,1997-06-12
019c1793-64b1-70d9-8aa1-09220785c582,9,Bailey,George,N/A,BaileyGeorge@example.com,"{""702-809-8199"",""(964)952-2246""}",Mother,2,4,BS-2058-9350,Deceased,019c1793-64af-7c15-884f-5b4f3b0f2936,2020-12-12
019c1793-64b2-759b-9d73-d2d7a37395bc,12,Craig,Browning,N/A,CraigBrowning@example.com,"{""(275)390-2258"",""(635)213-0953""}",Father,1,8,BS-9247-4663,Alive,019c1793-64af-7c15-884f-5b4f3b0f2936,2003-02-06
019c1793-64b4-7774-8b6b-e5fe057a8f31,5,Mikayla,Mitchell,N/A,MikaylaMitchell@example.com,"{""(256)771-6345"",""6377646462""}",Mother,2,20,BS-1732-3600,Alive,019c1793-64b3-7e71-9473-cca7e386b682,2008-06-28
019c1793-64b6-7cfb-9ddf-c486eb1f84b7,17,Brian,Ferguson,Brandi,BrianBrandiFerguson@example.com,"{""5755645542"",""5754525234""}",Father,4,4,BS-1732-3600,Alive,019c1793-64b3-7e71-9473-cca7e386b682,2007-07-19
019c1793-64b8-797a-beff-f5a85220dff0,17,Latoya,Irwin,N/A,LatoyaIrwin@example.com,"{""(731)463-9212"",""3164702936""}",Mother,1,16,BS-0059-4255,Alive,019c1793-64b7-7890-ba0a-6a6b1d345e8f,2011-07-05
019c1793-64b9-73f4-8480-365565ef50b1,16,Thomas,Richardson,N/A,ThomasRichardson@example.com,"{""654-691-4445"",""(553)684-1969""}",Father,5,11,BS-0059-4255,Alive,019c1793-64b7-7890-ba0a-6a6b1d345e8f,2004-09-06
019c1793-64bc-7f90-ae43-3560797a0a3a,8,Michele,Thompson,N/A,MicheleThompson@example.com,"{""(659)256-9340"",""(738)364-2720""}",Mother,3,17,BS-8696-6942,Alive,019c1793-64bb-7f23-bd94-0219c180ba91,2014-12-06
019c1793-64bd-7436-b196-50e942181ff5,9,Robert,Phillips,Kristy,RobertKristyPhillips@example.com,"{""640-389-4563"",""5579932021""}",Father,1,11,BS-8696-6942,Alive,019c1793-64bb-7f23-bd94-0219c180ba91,2002-12-10
019c1793-64c0-7b13-9211-7adca119c503,22,Sarah,Charles,Shannon,SarahShannonCharles@example.com,"{""676-474-8662"",""(727)557-9050""}",Mother,3,4,BS-7783-1250,Deceased,019c1793-64be-7b2c-bd7f-6369cab04b8f,2002-09-08
019c1793-64c1-7631-8d1f-494511bf9b23,21,Jason,Graham,N/A,JasonGraham@example.com,"{""9712669516"",""(590)958-6887""}",Father,3,18,BS-7783-1250,Alive,019c1793-64be-7b2c-bd7f-6369cab04b8f,2006-04-19
019c1793-64c4-74eb-8217-3c8b7b689f6f,13,Amy,Franklin,N/A,AmyFranklin@example.com,"{""(283)834-7873"",""(261)247-0554""}",Mother,3,1,BS-0309-8577,Alive,019c1793-64c2-70b2-b0b7-56295c8373fc,2021-02-25
019c1793-64c5-7603-ba8d-3d6c7ffd8110,21,Paul,Owens,Jeffrey,PaulJeffreyOwens@example.com,"{""(599)573-6845"",""583-461-7390""}",Father,2,17,BS-5047-2110,Alive,019c1793-64c2-70b2-b0b7-56295c8373fc,2018-11-14
019c1793-64c7-7bed-94aa-abc200811597,11,Shannon,Mccall,N/A,ShannonMccall@example.com,"{""(841)818-2939"",""5936992368""}",Mother,3,6,BS-0021-6867,Alive,019c1793-64c6-7083-ad6f-b6593252aee7,2003-02-27
019c1793-64c8-76d4-a942-7cd6d3d45243,8,Clayton,Moses,Michelle,ClaytonMichelleMoses@example.com,"{""554-463-5913"",""(244)512-5751""}",Father,3,4,BS-0021-6867,Alive,019c1793-64c6-7083-ad6f-b6593252aee7,2005-09-11
019c1793-64cb-791e-929e-dd8dfd0345b7,15,Sandra,Simmons,N/A,SandraSimmons@example.com,"{""303-843-2661"",""7445086920""}",Mother,2,18,BS-1935-7073,Alive,019c1793-64ca-7713-b1c5-547fdbe480d7,2005-11-16
019c1793-64cc-780c-9e37-3fd1a741059b,19,Seth,Edwards,Richard,SethRichardEdwards@example.com,"{""952-453-6099"",""6409989660""}",Father,1,1,BS-1935-7073,Alive,019c1793-64ca-7713-b1c5-547fdbe480d7,2008-02-09
019c1793-64cf-701a-8365-170a10658866,16,Michelle,Hall,N/A,MichelleHall@example.com,"{""(664)669-3672"",""5782687340""}",Mother,3,15,BS-0337-6332,Alive,019c1793-64ce-7a56-a4a5-1fba106d9565,2024-04-18
019c1793-64d0-7e56-b902-df928eb01f19,14,Steven,Blankenship,N/A,StevenBlankenship@example.com,"{""(223)346-0654"",""(811)642-9576""}",Father,2,3,BS-0337-6332,Deceased,019c1793-64ce-7a56-a4a5-1fba106d9565,2023-07-01
019c1793-64ed-705c-ae4f-72a8e76e6368,5,Olivia,Carter,N/A,OliviaCarter@example.com,"{""(806)672-7888"",""2847769516""}",Mother,3,2,BS-9633-9216,Alive,019c1793-64eb-7cf2-be77-2b2fddc86bfb,2022-09-05
019c1793-64ee-7513-95af-a5b3aab71066,4,James,Brown,N/A,JamesBrown@example.com,"{""(961)209-3745"",""960-640-0173""}",Father,1,4,BS-5872-2129,Alive,019c1793-64eb-7cf2-be77-2b2fddc86bfb,2018-11-25
019c1793-64f0-7668-a0bf-b60d4fa353a1,15,Sharon,French,Erica,SharonEricaFrench@example.com,"{""(417)405-7638"",""8095246341""}",Mother,4,4,BS-6765-7846,Alive,019c1793-64ef-7533-98dc-f84d89a287d3,1999-01-03
019c1793-64f2-70df-9d0a-ed6364fb8f4d,12,John,Beck,Kristy,JohnKristyBeck@example.com,"{""527-232-6129"",""4747247578""}",Father,1,7,BS-6765-7846,Alive,019c1793-64ef-7533-98dc-f84d89a287d3,2021-06-14
019c1793-64f5-7726-b029-c83fa8193306,16,Valerie,Santos,N/A,ValerieSantos@example.com,"{""2852297174"",""(853)337-9498""}",Mother,2,15,BS-4968-9520,Alive,019c1793-64f3-74aa-b001-1d20d1be1a62,2005-04-18
019c1793-64f6-716b-bb3f-7168316006dd,21,Francis,Vasquez,Cynthia,FrancisCynthiaVasquez@example.com,"{""(948)585-5885"",""(447)376-2605""}",Father,3,8,BS-4968-9520,Alive,019c1793-64f3-74aa-b001-1d20d1be1a62,2016-04-22
019c1793-64f8-7332-a602-e2dd9baacd65,11,Cindy,Montoya,Louis,CindyLouisMontoya@example.com,"{""363-327-3210"",""(739)852-6916""}",Mother,3,2,BS-3927-0452,Alive,019c1793-64f7-79ef-a0c4-6a2514d01e06,2000-08-03
019c1793-64fa-7497-9f87-076692182519,13,John,Johnson,N/A,JohnJohnson@example.com,"{""7978140698"",""534-242-1660""}",Father,5,12,BS-2226-4741,Alive,019c1793-64f7-79ef-a0c4-6a2514d01e06,2014-04-29
019c1793-64fc-7117-aea4-4f78999ac8cb,4,Diana,Cervantes,N/A,DianaCervantes@example.com,"{""(593)469-0173"",""(670)632-4385""}",Mother,1,15,BS-8621-1280,Alive,019c1793-64fb-7a06-8b9a-200a370e3bc6,2025-01-07
019c1793-64fe-7d36-b831-1f3c6c638b9b,4,Kevin,Scott,N/A,KevinScott@example.com,"{""2796832406"",""(418)860-0399""}",Father,3,15,BS-8621-1280,Alive,019c1793-64fb-7a06-8b9a-200a370e3bc6,2017-02-06
019c1793-6500-7549-a56c-a00b548f6254,15,Patricia,Carroll,Dylan,PatriciaDylanCarroll@example.com,"{""(781)301-4110"",""(787)582-4013""}",Mother,5,2,BS-8967-8909,Alive,019c1793-64ff-7e0d-9e36-e418df600e98,2008-09-15
019c1793-6501-79d7-8429-b17c1e298f2b,7,Jack,Pratt,N/A,JackPratt@example.com,"{""466-561-3996"",""470-382-8681""}",Father,2,11,BS-8031-9709,Alive,019c1793-64ff-7e0d-9e36-e418df600e98,2016-03-23
019c1793-6504-73fa-b301-0d9813a245d3,21,Elizabeth,Benjamin,N/A,ElizabethBenjamin@example.com,"{""3873923820"",""707-723-8616""}",Mother,5,4,BS-8135-6225,Deceased,019c1793-6503-7b3c-8a0c-40e1d92be2d7,2020-03-02
019c1793-6505-7cdd-be6c-7ec7a743c151,20,Brett,Davis,N/A,BrettDavis@example.com,"{""831-584-8063"",""5933518455""}",Father,3,4,BS-8135-6225,Alive,019c1793-6503-7b3c-8a0c-40e1d92be2d7,2022-08-17
019c1793-6508-7a77-bc96-c6feeff099ff,12,Carrie,West,N/A,CarrieWest@example.com,"{""594-779-4781"",""851-350-9250""}",Mother,3,2,BS-4324-7593,Alive,019c1793-6507-7b84-91c7-695f89be61e0,1997-12-26
019c1793-6509-78cc-a815-5cc8c7575c7c,17,Todd,Crawford,N/A,ToddCrawford@example.com,"{""(337)379-5835"",""418-887-1393""}",Father,3,16,BS-5097-7671,Alive,019c1793-6507-7b84-91c7-695f89be61e0,2004-11-02
019c1793-650c-7c2b-8f79-cee4e78e485a,14,Deborah,Olson,N/A,DeborahOlson@example.com,"{""3965208353"",""325-374-5259""}",Mother,2,16,BS-5234-4977,Alive,019c1793-650a-7f71-ab78-a5a6db315baa,2003-09-09
019c1793-650d-7a9d-92a3-0e4882da426f,1,Robert,Gaines,N/A,RobertGaines@example.com,"{""2209738021"",""(954)425-7166""}",Father,3,2,BS-5234-4977,Alive,019c1793-650a-7f71-ab78-a5a6db315baa,2025-04-16
019c1793-650f-740c-b2be-5ad84a9537d7,5,Sharon,Gonzalez,Matthew,SharonMatthewGonzalez@example.com,"{""(914)652-1644"",""592-744-2186""}",Mother,4,1,BS-2722-8846,Deceased,019c1793-650e-759d-94ac-a2aea25b7956,2022-10-06
019c1793-6511-7015-8542-f116bf1a7361,15,Hunter,Arias,N/A,HunterArias@example.com,"{""8578158155"",""(910)268-7615""}",Father,2,2,BS-7442-1929,Alive,019c1793-650e-759d-94ac-a2aea25b7956,2007-01-31
019c1793-6513-7519-b8c2-b10b3886b767,22,Patty,Macdonald,Emma,PattyEmmaMacdonald@example.com,"{""535-682-1671"",""(663)663-8739""}",Mother,4,8,BS-8307-7519,Alive,019c1793-6512-7bc6-9832-ec9a6bd5b713,2023-09-19
019c1793-6514-7644-be3e-16bdcd845ef0,11,Michael,Gallagher,Marc,MichaelMarcGallagher@example.com,"{""947-550-7603"",""2297688535""}",Father,1,18,BS-8307-7519,Alive,019c1793-6512-7bc6-9832-ec9a6bd5b713,2008-03-30
019c1793-6517-7911-90d4-a7891fc4632b,13,Jennifer,Smith,N/A,JenniferSmith@example.com,"{""(640)923-0648"",""5862463705""}",Mother,1,18,BS-7051-2254,Alive,019c1793-6516-75f0-931c-8c7fe41ff6b6,2021-02-16
019c1793-6519-7168-8dcf-0346480f4e9c,1,Justin,Stevens,Heather,JustinHeatherStevens@example.com,"{""(214)457-2982"",""8878280482""}",Father,4,17,BS-1238-2539,Alive,019c1793-6516-75f0-931c-8c7fe41ff6b6,2009-12-14
019c1793-651b-72b9-9f52-6a2cb277f34e,20,Julie,Hernandez,Brian,JulieBrianHernandez@example.com,"{""887-996-1168"",""(967)724-4881""}",Mother,4,13,BS-2387-3855,Alive,019c1793-651a-73ac-aa3d-6e787abb8538,2010-05-10
019c1793-651c-7fca-8e98-6178fb625030,9,Kyle,Flores,N/A,KyleFlores@example.com,"{""4749377054"",""259-472-7363""}",Father,4,13,BS-2387-3855,Alive,019c1793-651a-73ac-aa3d-6e787abb8538,2017-11-10
019c1793-651f-7575-94e9-293aab9c81b6,9,Yvette,Thompson,N/A,YvetteThompson@example.com,"{""5159833010"",""(213)462-3638""}",Mother,1,4,BS-5256-6688,Alive,019c1793-651e-7fc6-b521-e3b5c1059d8c,2017-05-19
019c1793-6520-7516-a321-8d57ca91dcb9,20,Stephen,Mann,Shari,StephenShariMann@example.com,"{""(926)996-0800"",""(502)717-0277""}",Father,4,2,BS-5256-6688,Alive,019c1793-651e-7fc6-b521-e3b5c1059d8c,2013-07-23
019c1793-6523-7794-8d77-fdb7e6fbe07b,19,Sherry,Huynh,N/A,SherryHuynh@example.com,"{""892-944-7762"",""5986897944""}",Mother,4,8,BS-6950-9939,Alive,019c1793-6521-71ff-bff9-bbbe8941e603,2016-04-14
019c1793-6524-703b-b3b4-1b0e3430db0b,18,Derek,Wilson,N/A,DerekWilson@example.com,"{""379-919-8213"",""8402889302""}",Father,4,8,BS-9077-5766,Alive,019c1793-6521-71ff-bff9-bbbe8941e603,2006-04-01
019c1793-6527-73ff-b83a-c21564083626,9,Mary,Warren,Kelly,MaryKellyWarren@example.com,"{""894-839-0555"",""2687206722""}",Mother,5,3,BS-1768-6498,Alive,019c1793-6525-7f3f-afa3-8c88b4273413,2012-03-20
019c1793-6528-7f70-acee-1d5e0c5421e2,9,Derek,Silva,Danielle,DerekDanielleSilva@example.com,"{""4422307824"",""9574658580""}",Father,5,18,BS-1768-6498,Alive,019c1793-6525-7f3f-afa3-8c88b4273413,2008-08-15
019c1793-652a-770a-a911-7d4c4b0252e1,15,Abigail,Rosales,Mary,AbigailMaryRosales@example.com,"{""9099311755"",""(757)667-8936""}",Mother,2,3,BS-0960-1270,Deceased,019c1793-6529-74fe-b762-36e43d3bb317,2008-07-06
019c1793-652c-7112-8201-4020b2b17f5b,16,Angel,Petty,Brooke,AngelBrookePetty@example.com,"{""356-312-3205"",""6429264113""}",Father,2,14,BS-0960-1270,Alive,019c1793-6529-74fe-b762-36e43d3bb317,2002-10-28
019c1793-652f-764d-9491-27bc9c9e4bb5,18,Sandra,Johnston,Jessica,SandraJessicaJohnston@example.com,"{""(247)751-5332"",""908-478-7100""}",Mother,2,12,BS-5165-5592,Alive,019c1793-652d-7c3f-b182-ed56e9b89265,1996-04-12
019c1793-6530-71e7-9df2-e1bbd5e1a461,19,Kevin,Ortega,Donald,KevinDonaldOrtega@example.com,"{""591-357-2658"",""709-223-5064""}",Father,5,10,BS-5165-5592,Alive,019c1793-652d-7c3f-b182-ed56e9b89265,1996-03-05
019c1793-6533-7da9-9f31-c210968d87ac,15,Samantha,Walker,N/A,SamanthaWalker@example.com,"{""380-457-0972"",""(498)335-2333""}",Mother,4,15,BS-2080-4498,Alive,019c1793-6532-7dbc-a644-dba3c0345c61,2023-11-29
019c1793-6534-7adf-b3f7-76f2361a374e,22,Luis,Hinton,N/A,LuisHinton@example.com,"{""200-778-5698"",""(847)225-2859""}",Father,2,12,BS-2080-4498,Alive,019c1793-6532-7dbc-a644-dba3c0345c61,2016-11-06
019c1793-6537-7e7d-a7b5-89beca350cdd,15,Lisa,Jackson,N/A,LisaJackson@example.com,"{""(723)296-9559"",""5088373796""}",Mother,5,13,BS-9214-7455,Alive,019c1793-6535-7302-8706-a98fd43dcd0d,2002-05-31
019c1793-6538-7704-b7f2-177eb0f903f5,18,Travis,Jackson,Jennifer,TravisJenniferJackson@example.com,"{""3424100391"",""(390)683-3653""}",Father,5,16,BS-5775-6303,Alive,019c1793-6535-7302-8706-a98fd43dcd0d,2004-10-21
019c1793-653a-7db4-aa01-cbe74e331fa7,20,Laurie,Bell,N/A,LaurieBell@example.com,"{""(840)486-6143"",""4873069560""}",Mother,2,15,BS-1310-4616,Alive,019c1793-6539-77dc-9f95-78145941dce6,1998-09-15
019c1793-653c-7fbe-bb1c-024f73c20b43,20,Kevin,Perez,N/A,KevinPerez@example.com,"{""(292)959-8895"",""(833)444-7704""}",Father,1,16,BS-1310-4616,Alive,019c1793-6539-77dc-9f95-78145941dce6,2012-03-25
019c1793-653e-7905-87c4-edc6ce81ac35,14,Amanda,Gray,Denise,AmandaDeniseGray@example.com,"{""(931)648-1886"",""(942)767-4005""}",Mother,4,7,BS-0169-8439,Alive,019c1793-653d-71e9-aa77-5737cd34c326,2015-08-05
019c1793-653f-7905-82b5-aeb92c913053,12,Michael,Maxwell,N/A,MichaelMaxwell@example.com,"{""815-379-3352"",""7809008383""}",Father,5,10,BS-0169-8439,Alive,019c1793-653d-71e9-aa77-5737cd34c326,2024-08-03
019c1793-6542-7be5-9ddc-1207c791dc78,13,Kayla,Gonzales,Melissa,KaylaMelissaGonzales@example.com,"{""(343)752-7175"",""572-281-4102""}",Mother,2,7,BS-6659-4506,Alive,019c1793-6541-72df-af6f-0615b6430ae8,2017-07-13
019c1793-6543-7f2e-9cf5-1d9aa0077529,21,Jamie,Ross,Jeffrey,JamieJeffreyRoss@example.com,"{""(937)495-9913"",""6328351118""}",Father,5,12,BS-6659-4506,Alive,019c1793-6541-72df-af6f-0615b6430ae8,2018-10-14
019c1793-6546-71c7-b52a-1457c0393f51,7,Gloria,George,Tracy,GloriaTracyGeorge@example.com,"{""(839)850-4000"",""9542800786""}",Mother,5,15,BS-6643-8446,Deceased,019c1793-6544-7f89-9606-3828090429bb,2007-03-21
019c1793-6547-70be-bb44-84091948b3bb,13,Adrian,Warren,N/A,AdrianWarren@example.com,"{""502-208-7403"",""969-521-4868""}",Father,4,19,BS-6643-8446,Alive,019c1793-6544-7f89-9606-3828090429bb,2018-01-22
019c1793-6549-7930-b010-d4fe5ea7f85b,21,Jessica,Boyd,N/A,JessicaBoyd@example.com,"{""353-858-8315"",""(542)585-3792""}",Mother,4,15,BS-3443-7286,Alive,019c1793-6548-7374-8887-d7754fd54bfe,2017-05-04
019c1793-654a-72b5-8ef2-9ce229265238,16,Bobby,Mitchell,Sabrina,BobbySabrinaMitchell@example.com,"{""(230)245-4565"",""(338)571-9190""}",Father,3,18,BS-3443-7286,Alive,019c1793-6548-7374-8887-d7754fd54bfe,1998-12-17
019c1793-654d-75e0-b307-5845b6a0a974,8,Debra,Reed,John,DebraJohnReed@example.com,"{""(252)320-2537"",""4326172739""}",Mother,3,6,BS-0352-6898,Alive,019c1793-654c-7c78-a1b7-691f270570ed,2021-04-19
019c1793-654e-75d2-a186-8997b91b9bec,17,Kristopher,Owens,Caroline,KristopherCarolineOwens@example.com,"{""(201)462-3655"",""894-654-0443""}",Father,3,9,BS-0352-6898,Alive,019c1793-654c-7c78-a1b7-691f270570ed,2005-06-20
019c1793-6551-7a0c-b769-8be4407d9677,19,Jenna,Ramsey,Jessica,JennaJessicaRamsey@example.com,"{""2452656255"",""(718)994-6449""}",Mother,5,10,BS-2583-2973,Alive,019c1793-6550-71d2-8687-28344a96de47,2010-10-31
019c1793-6552-746f-afff-a74b3870e434,17,Carl,Hancock,Jennifer,CarlJenniferHancock@example.com,"{""7385038748"",""(323)929-4049""}",Father,3,1,BS-2583-2973,Alive,019c1793-6550-71d2-8687-28344a96de47,2000-11-04
019c1793-6555-73c9-bb41-beb9b622512c,19,Heather,Munoz,Monica,HeatherMonicaMunoz@example.com,"{""(421)442-3939"",""518-383-0871""}",Mother,2,13,BS-2960-7035,Alive,019c1793-6553-7896-b352-704b288cbc1b,2018-06-29
019c1793-6556-7f2d-8d49-5709d5c71126,14,Andrew,Bryant,N/A,AndrewBryant@example.com,"{""997-578-2578"",""549-483-5748""}",Father,1,13,BS-2960-7035,Alive,019c1793-6553-7896-b352-704b288cbc1b,2015-07-04
019c1793-6558-7841-9b8e-dc4f199ca9ba,4,Amy,Henderson,Terri,AmyTerriHenderson@example.com,"{""6875305890"",""9336822372""}",Mother,5,12,BS-2766-8602,Alive,019c1793-6557-7ebc-8aaa-f6146b8e430c,2016-11-21
019c1793-655a-74ec-b505-cd88154719ec,18,Peter,Fitzgerald,Victoria,PeterVictoriaFitzgerald@example.com,"{""(697)944-3367"",""3004874760""}",Father,4,12,BS-2766-8602,Alive,019c1793-6557-7ebc-8aaa-f6146b8e430c,2021-05-22
019c1793-655c-7d50-8745-56f77567f900,2,Angelica,Spencer,Jacob,AngelicaJacobSpencer@example.com,"{""4723428353"",""3145380142""}",Mother,4,16,BS-5835-2413,Alive,019c1793-655b-7ee4-aaa1-49118fe19de2,2000-10-13
019c1793-655d-79c1-8442-679af2c090bb,22,David,Perry,N/A,DavidPerry@example.com,"{""675-690-9081"",""(532)968-4717""}",Father,5,1,BS-8205-0222,Deceased,019c1793-655b-7ee4-aaa1-49118fe19de2,2017-07-18
